	0	1	2
649	-0.500000000	1.399999976	0.007149394
650	-0.500000000	1.500000000	0.005733407
651	-0.500000000	1.600000024	0.004619528
652	-0.500000000	1.700000048	0.003738303
653	-0.500000000	1.799999952	0.003037457
654	-0.500000000	1.899999976	0.002477328
655	-0.500000000	2.000000000	0.002027616
656	-0.400000006	-2.000000000	0.025207033
657	-0.400000006	-1.899999976	0.027997915
658	-0.400000006	-1.799999952	0.031162119
659	-0.400000006	-1.700000048	0.034761034
660	-0.400000006	-1.600000024	0.038868520
661	-0.400000006	-1.500000000	0.043573707
662	-0.400000006	-1.399999976	0.048985083
663	-0.400000006	-1.299999952	0.055235267
664	-0.400000006	-1.200000048	0.062487442
665	-0.400000006	-1.100000024	0.070943467
666	-0.400000006	-1.000000000	0.080854207
667	-0.400000006	-0.899999976	0.092532508
668	-0.400000006	-0.800000012	0.106367558
669	-0.400000006	-0.699999988	0.122839391
670	-0.400000006	-0.600000024	0.142524615
671	-0.400000006	-0.500000000	0.166068628
672	-0.400000006	-0.400000006	0.194051802
673	-0.400000006	-0.300000012	0.226535261
674	-0.400000006	-0.200000003	0.261629909
675	-0.400000006	-0.100000001	0.291221857
676	-0.400000006	0.000000000	0.292553186
677	-0.400000006	0.100000001	0.249262184
678	-0.400000006	0.200000003	0.192151785
679	-0.400000006	0.300000012	0.143379837
680	-0.400000006	0.400000006	0.106367543
681	-0.400000006	0.500000000	0.079225257
682	-0.400000006	0.600000024	0.059454873
683	-0.400000006	0.699999988	0.045003533
684	-0.400000006	0.800000012	0.034361161
685	-0.400000006	0.899999976	0.026454164
686	-0.400000006	1.000000000	0.020525783
687	-0.400000006	1.100000024	0.016041344
688	-0.400000006	1.200000048	0.012620532
689	-0.400000006	1.299999952	0.009990445
690	-0.400000006	1.399999976	0.007953431
691	-0.400000006	1.500000000	0.006364998
692	-0.400000006	1.600000024	0.005118532
693	-0.400000006	1.700000048	0.004134678
694	-0.400000006	1.799999952	0.003353880
695	-0.400000006	1.899999976	0.002731101
696	-0.400000006	2.000000000	0.002232023
697	-0.300000012	-2.000000000	0.029409898
698	-0.300000012	-1.899999976	0.032666847
699	-0.300000012	-1.799999952	0.036359619
700	-0.300000012	-1.700000048	0.040559866
701	-0.300000012	-1.600000024	0.045353740
702	-0.300000012	-1.500000000	0.050845459
703	-0.300000012	-1.399999976	0.057161607
704	-0.300000012	-1.299999952	0.064457044
705	-0.300000012	-1.200000048	0.072922379
706	-0.300000012	-1.100000024	0.082793340
707	-0.300000012	-1.000000000	0.094362997
708	-0.300000012	-0.899999976	0.107996427
709	-0.300000012	-0.800000012	0.124148495
710	-0.300000012	-0.699999988	0.143379867
711	-0.300000012	-0.600000024	0.166364282
712	-0.300000012	-0.500000000	0.193856210
713	-0.300000012	-0.400000006	0.226535261
714	-0.300000012	-0.300000012	0.264478356
715	-0.300000012	-0.200000003	0.305494994
716	-0.300000012	-0.100000001	0.340151012
717	-0.300000012	0.000000000	0.341910869
718	-0.300000012	0.100000001	0.291221857
719	-0.300000012	0.200000003	0.223890081
720	-0.300000012	0.300000012	0.166364297
721	-0.300000012	0.400000006	0.122839391
722	-0.300000012	0.500000000	0.091062546
723	-0.300000012	0.600000024	0.068029769
724	-0.300000012	0.699999988	0.051276658
725	-0.300000012	0.800000012	0.038997658
726	-0.300000012	0.899999976	0.029915495
727	-0.300000012	1.000000000	0.023134438
728	-0.300000012	1.100000024	0.018024884
729	-0.300000012	1.200000048	0.014141196
730	-0.300000012	1.299999952	0.011165151
731	-0.300000012	1.399999976	0.008867285
732	-0.300000012	1.500000000	0.007080566
733	-0.300000012	1.600000024	0.005682205
734	-0.300000012	1.700000048	0.004581180
735	-0.300000012	1.799999952	0.003709403
736	-0.300000012	1.899999976	0.003015543
737	-0.300000012	2.000000000	0.002460615
738	-0.200000003	-2.000000000	0.033998478
739	-0.200000003	-1.899999976	0.037762348
740	-0.200000003	-1.799999952	0.042029548
741	-0.200000003	-1.700000048	0.046882853
742	-0.200000003	-1.600000024	0.052421778
743	-0.200000003	-1.500000000	0.058766473
744	-0.200000003	-1.399999976	0.066063061
745	-0.200000003	-1.299999952	0.074490279
746	-0.200000003	-1.200000048	0.084267855
747	-0.200000003	-1.100000024	0.095667809
748	-0.200000003	-1.000000000	0.109028138
749	-0.200000003	-0.899999976	0.124769993
750	-0.200000003	-0.800000012	0.143417820
751	-0.200000003	-0.699999988	0.165619045
752	-0.200000003	-0.600000024	0.192151785
753	-0.200000003	-0.500000000	0.223890111
754	-0.200000003	-0.400000006	0.261629939
755	-0.200000003	-0.300000012	0.305495024
756	-0.200000003	-0.200000003	0.353060335
757	-0.200000003	-0.100000001	0.393741757
758	-0.200000003	0.000000000	0.397436798
759	-0.200000003	0.100000001	0.340150952
760	-0.200000003	0.200000003	0.261629909
761	-0.200000003	0.300000012	0.193856180
762	-0.200000003	0.400000006	0.142524615
763	-0.200000003	0.500000000	0.105154566
764	-0.200000003	0.600000024	0.078185990
765	-0.200000003	0.699999988	0.058665980
766	-0.200000003	0.800000012	0.044429336
767	-0.200000003	0.899999976	0.033949219
768	-0.200000003	1.000000000	0.026159450
769	-0.200000003	1.100000024	0.020314360
770	-0.200000003	1.200000048	0.015888851
771	-0.200000003	1.299999952	0.012509825
772	-0.200000003	1.399999976	0.009909499
773	-0.200000003	1.500000000	0.007893822
774	-0.200000003	1.600000024	0.006320793
775	-0.200000003	1.700000048	0.005085522
776	-0.200000003	1.799999952	0.004109871
777	-0.200000003	1.899999976	0.003335120
778	-0.200000003	2.000000000	0.002716829
779	-0.100000001	-2.000000000	0.038037878
780	-0.100000001	-1.899999976	0.042240877
781	-0.100000001	-1.799999952	0.047004543
782	-0.100000001	-1.700000048	0.052420788
783	-0.100000001	-1.600000024	0.058600012
784	-0.100000001	-1.500000000	0.065675542
785	-0.100000001	-1.399999976	0.073809355
786	-0.100000001	-1.299999952	0.083199508
787	-0.100000001	-1.200000048	0.094089374
788	-0.100000001	-1.100000024	0.106779985
789	-0.100000001	-1.000000000	0.121645175
790	-0.100000001	-0.899999976	0.139150873
791	-0.100000001	-0.800000012	0.159877479
792	-0.100000001	-0.699999988	0.184542194
793	-0.100000001	-0.600000024	0.214009941
794	-0.100000001	-0.500000000	0.249262184
795	-0.100000001	-0.400000006	0.291221857
796	-0.100000001	-0.300000012	0.340151012
797	-0.100000001	-0.200000003	0.393741757
798	-0.100000001	-0.100000001	0.441365540
799	-0.100000001	0.000000000	0.451689720
800	-0.100000001	0.100000001	0.393741757
801	-0.100000001	0.200000003	0.305494994
802	-0.100000001	0.300000012	0.226535305
803	-0.100000001	0.400000006	0.166068628
804	-0.100000001	0.500000000	0.121994145
805	-0.100000001	0.600000024	0.090275303
806	-0.100000001	0.699999988	0.067416847
807	-0.100000001	0.800000012	0.050826732
808	-0.100000001	0.899999976	0.038674243
809	-0.100000001	1.000000000	0.029684339
810	-0.100000001	1.100000024	0.022968998
811	-0.100000001	1.200000048	0.017905919
812	-0.100000001	1.299999952	0.014055121
813	-0.100000001	1.399999976	0.011102426
814	-0.100000001	1.500000000	0.008821249
815	-0.100000001	1.600000024	0.007046530
816	-0.100000001	1.700000048	0.005656870
817	-0.100000001	1.799999952	0.004562198
818	-0.100000001	1.899999976	0.003695087
819	-0.100000001	2.000000000	0.003004683
820	0.000000000	-2.000000000	0.038855560
821	0.000000000	-1.899999976	0.043122176
822	0.000000000	-1.799999952	0.047953375
823	0.000000000	-1.700000048	0.053440738
824	0.000000000	-1.600000024	0.059694208
825	0.000000000	-1.500000000	0.066846274
826	0.000000000	-1.399999976	0.075057626
827	0.000000000	-1.299999952	0.084524214
828	0.000000000	-1.200000048	0.095486663
829	0.000000000	-1.100000024	0.108241729
830	0.000000000	-1.000000000	0.123157866
831	0.000000000	-0.899999976	0.140693709
832	0.000000000	-0.800000012	0.161420792
833	0.000000000	-0.699999988	0.186047927
834	0.000000000	-0.600000024	0.215438887
835	0.000000000	-0.500000000	0.250598341
836	0.000000000	-0.400000006	0.292553186
837	0.000000000	-0.300000012	0.341910869
838	0.000000000	-0.200000003	0.397436798
839	0.000000000	-0.100000001	0.451689690
840	0.000000000	0.000000000	0.479858339
841	0.000000000	0.100000001	0.441365540
842	0.000000000	0.200000003	0.353060305
843	0.000000000	0.300000012	0.264478326
844	0.000000000	0.400000006	0.194051787
845	0.000000000	0.500000000	0.142133072
846	0.000000000	0.600000024	0.104720294
847	0.000000000	0.699999988	0.077832088
848	0.000000000	0.800000012	0.058402009
849	0.000000000	0.899999976	0.044238638
850	0.000000000	1.000000000	0.033812851
851	0.000000000	1.100000024	0.026062014
852	0.000000000	1.200000048	0.020244496
853	0.000000000	1.299999952	0.015838463
854	0.000000000	1.399999976	0.012473236
855	0.000000000	1.500000000	0.009882736
856	0.000000000	1.600000024	0.007874107
857	0.000000000	1.700000048	0.006306163
858	0.000000000	1.799999952	0.005074596
859	0.000000000	1.899999976	0.004101652
860	0.000000000	2.000000000	0.003328904
861	0.100000001	-2.000000000	0.034318633
862	0.100000001	-1.899999976	0.038037878
863	0.100000001	-1.799999952	0.042240873
864	0.100000001	-1.700000048	0.047004540
865	0.100000001	-1.600000024	0.052420788
866	0.100000001	-1.500000000	0.058600023
867	0.100000001	-1.399999976	0.065675534
868	0.100000001	-1.299999952	0.073809363
869	0.100000001	-1.200000048	0.083199494
870	0.100000001	-1.100000024	0.094089381
871	0.100000001	-1.000000000	0.106779993
872	0.100000001	-0.899999976	0.121645167
873	0.100000001	-0.800000012	0.139150873
874	0.100000001	-0.699999988	0.159877509
875	0.100000001	-0.600000024	0.184542179
876	0.100000001	-0.500000000	0.214009941
877	0.100000001	-0.400000006	0.249262199
878	0.100000001	-0.300000012	0.291221857
879	0.100000001	-0.200000003	0.340151012
880	0.100000001	-0.100000001	0.393741786
881	0.100000001	0.000000000	0.441365540
882	0.100000001	0.100000001	0.451689661
883	0.100000001	0.200000003	0.393741786
884	0.100000001	0.300000012	0.305494994
885	0.100000001	0.400000006	0.226535320
886	0.100000001	0.500000000	0.166068643
887	0.100000001	0.600000024	0.121994153
888	0.100000001	0.699999988	0.090275325
889	0.100000001	0.800000012	0.067416869
890	0.100000001	0.899999976	0.050826743
891	0.100000001	1.000000000	0.038674243
892	0.100000001	1.100000024	0.029684337
893	0.100000001	1.200000048	0.022968994
894	0.100000001	1.299999952	0.017905924
895	0.100000001	1.399999976	0.014055122
896	0.100000001	1.500000000	0.011102425
897	0.100000001	1.600000024	0.008821248
898	0.100000001	1.700000048	0.007046529
899	0.100000001	1.799999952	0.005656870
900	0.100000001	1.899999976	0.004562198
901	0.100000001	2.000000000	0.003695086
902	0.200000003	-2.000000000	0.027714865
903	0.200000003	-1.899999976	0.030668736
904	0.200000003	-1.799999952	0.033998478
905	0.200000003	-1.700000048	0.037762348
906	0.200000003	-1.600000024	0.042029545
907	0.200000003	-1.500000000	0.046882860
908	0.200000003	-1.399999976	0.052421786
909	0.200000003	-1.299999952	0.058766477
910	0.200000003	-1.200000048	0.066063046
911	0.200000003	-1.100000024	0.074490272
912	0.200000003	-1.000000000	0.084267862
913	0.200000003	-0.899999976	0.095667832
914	0.200000003	-0.800000012	0.109028131
915	0.200000003	-0.699999988	0.124769986
916	0.200000003	-0.600000024	0.143417791
917	0.200000003	-0.500000000	0.165619031
918	0.200000003	-0.400000006	0.192151800
919	0.200000003	-0.300000012	0.223890081
920	0.200000003	-0.200000003	0.261629909
921	0.200000003	-0.100000001	0.305494994
922	0.200000003	0.000000000	0.353060305
923	0.200000003	0.100000001	0.393741786
924	0.200000003	0.200000003	0.397436827
925	0.200000003	0.300000012	0.340150952
926	0.200000003	0.400000006	0.261629969
927	0.200000003	0.500000000	0.193856254
928	0.200000003	0.600000024	0.142524660
929	0.200000003	0.699999988	0.105154596
930	0.200000003	0.800000012	0.078186028
931	0.200000003	0.899999976	0.058666009
932	0.200000003	1.000000000	0.044429347
933	0.200000003	1.100000024	0.033949222
934	0.200000003	1.200000048	0.026159452
935	0.200000003	1.299999952	0.020314369
936	0.200000003	1.399999976	0.015888857
937	0.200000003	1.500000000	0.012509825
938	0.200000003	1.600000024	0.009909498
939	0.200000003	1.700000048	0.007893821
940	0.200000003	1.799999952	0.006320793
941	0.200000003	1.899999976	0.005085526
942	0.200000003	2.000000000	0.004109872
943	0.300000012	-2.000000000	0.021699831
944	0.300000012	-1.899999976	0.023972901
945	0.300000012	-1.799999952	0.026528712
946	0.300000012	-1.700000048	0.029409898
947	0.300000012	-1.600000024	0.032666843
948	0.300000012	-1.500000000	0.036359619
949	0.300000012	-1.399999976	0.040559866
950	0.300000012	-1.299999952	0.045353744
951	0.300000012	-1.200000048	0.050845455
952	0.300000012	-1.100000024	0.057161599
953	0.300000012	-1.000000000	0.064457029
954	0.300000012	-0.899999976	0.072922379
955	0.300000012	-0.800000012	0.082793348
956	0.300000012	-0.699999988	0.094362989
957	0.300000012	-0.600000024	0.107996434
958	0.300000012	-0.500000000	0.124148503
959	0.300000012	-0.400000006	0.143379837
960	0.300000012	-0.300000012	0.166364297
961	0.300000012	-0.200000003	0.193856180
962	0.300000012	-0.100000001	0.226535305
963	0.300000012	0.000000000	0.264478326
964	0.300000012	0.100000001	0.305494994
965	0.300000012	0.200000003	0.340150952
966	0.300000012	0.300000012	0.341910839
967	0.300000012	0.400000006	0.291221917
968	0.300000012	0.500000000	0.223890200
969	0.300000012	0.600000024	0.166364357
970	0.300000012	0.699999988	0.122839473
971	0.300000012	0.800000012	0.091062620
972	0.300000012	0.899999976	0.068029828
973	0.300000012	1.000000000	0.051276691
974	0.300000012	1.100000024	0.038997665
975	0.300000012	1.200000048	0.029915500
976	0.300000012	1.299999952	0.023134446
977	0.300000012	1.399999976	0.018024888
978	0.300000012	1.500000000	0.014141198
979	0.300000012	1.600000024	0.011165150
980	0.300000012	1.700000048	0.008867283
981	0.300000012	1.799999952	0.007080565
982	0.300000012	1.899999976	0.005682206
983	0.300000012	2.000000000	0.004581182
984	0.400000006	-2.000000000	0.016863326
985	0.400000006	-1.899999976	0.018599993
986	0.400000006	-1.799999952	0.020547938
987	0.400000006	-1.700000048	0.022738110
988	0.400000006	-1.600000024	0.025207032
989	0.400000006	-1.500000000	0.027997915
990	0.400000006	-1.399999976	0.031162119
991	0.400000006	-1.299999952	0.034761041
992	0.400000006	-1.200000048	0.038868517
993	0.400000006	-1.100000024	0.043573704
994	0.400000006	-1.000000000	0.048985086
995	0.400000006	-0.899999976	0.055235263
996	0.400000006	-0.800000012	0.062487438
997	0.400000006	-0.699999988	0.070943467
998	0.400000006	-0.600000024	0.080854200
999	0.400000006	-0.500000000	0.092532523
1000	0.400000006	-0.400000006	0.106367543
1001	0.400000006	-0.300000012	0.122839391
1002	0.400000006	-0.200000003	0.142524615
1003	0.400000006	-0.100000001	0.166068614
1004	0.400000006	0.000000000	0.194051787
1005	0.400000006	0.100000001	0.226535320
1006	0.400000006	0.200000003	0.261629969
1007	0.400000006	0.300000012	0.291221917
1008	0.400000006	0.400000006	0.292553186
1009	0.400000006	0.500000000	0.249262214
1010	0.400000006	0.600000024	0.192151874
1011	0.400000006	0.699999988	0.143379942
1012	0.400000006	0.800000012	0.106367655
1013	0.400000006	0.899999976	0.079225309
1014	0.400000006	1.000000000	0.059454910
1015	0.400000006	1.100000024	0.045003545
1016	0.400000006	1.200000048	0.034361158
1017	0.400000006	1.299999952	0.026454160
1018	0.400000006	1.399999976	0.020525781
1019	0.400000006	1.500000000	0.016041342
1020	0.400000006	1.600000024	0.012620530
1021	0.400000006	1.700000048	0.009990442
1022	0.400000006	1.799999952	0.007953431
1023	0.400000006	1.899999976	0.006365001
1024	0.400000006	2.000000000	0.005118535
1025	0.500000000	-2.000000000	0.013121089
1026	0.500000000	-1.899999976	0.014450427
1027	0.500000000	-1.799999952	0.015938014
1028	0.500000000	-1.700000048	0.017606499
1029	0.500000000	-1.600000024	0.019482352
1030	0.500000000	-1.500000000	0.021596836
1031	0.500000000	-1.399999976	0.023986921
1032	0.500000000	-1.299999952	0.026696531
1033	0.500000000	-1.200000048	0.029778210
1034	0.500000000	-1.100000024	0.033295058
1035	0.500000000	-1.000000000	0.037323438
1036	0.500000000	-0.899999976	0.041956022
1037	0.500000000	-0.800000012	0.047306262
1038	0.500000000	-0.699999988	0.053513680
1039	0.500000000	-0.600000024	0.060750857
1040	0.500000000	-0.500000000	0.069232285
1041	0.500000000	-0.400000006	0.079225257
1042	0.500000000	-0.300000012	0.091062546
1043	0.500000000	-0.200000003	0.105154566
1044	0.500000000	-0.100000001	0.121994145
1045	0.500000000	0.000000000	0.142133072
1046	0.500000000	0.100000001	0.166068643
1047	0.500000000	0.200000003	0.193856239
1048	0.500000000	0.300000012	0.223890200
1049	0.500000000	0.400000006	0.249262214
1050	0.500000000	0.500000000	0.250598431
1051	0.500000000	0.600000024	0.214010015
1052	0.500000000	0.699999988	0.165619150
1053	0.500000000	0.800000012	0.124148600
1054	0.500000000	0.899999976	0.092532620
1055	0.500000000	1.000000000	0.069232352
1056	0.500000000	1.100000024	0.052176170
1057	0.500000000	1.200000048	0.039649449
1058	0.500000000	1.299999952	0.030383024
1059	0.500000000	1.399999976	0.023469517
1060	0.500000000	1.500000000	0.018265920
1061	0.500000000	1.600000024	0.014315576
1062	0.500000000	1.700000048	0.011292159
1063	0.500000000	1.799999952	0.008960455
1064	0.500000000	1.899999976	0.007149393
1065	0.500000000	2.000000000	0.005733409
1066	0.600000024	-2.000000000	0.010255747
1067	0.600000024	-1.899999976	0.011278635
1068	0.600000024	-1.799999952	0.012420809
1069	0.600000024	-1.700000048	0.013698881
1070	0.600000024	-1.600000024	0.015132276
1071	0.600000024	-1.500000000	0.016743725
1072	0.600000024	-1.399999976	0.018560056
1073	0.600000024	-1.299999952	0.020612968
1074	0.600000024	-1.200000048	0.022940150
1075	0.600000024	-1.100000024	0.025586700
1076	0.600000024	-1.000000000	0.028606731
1077	0.600000024	-0.899999976	0.032065682
1078	0.600000024	-0.800000012	0.036043033
1079	0.600000024	-0.699999988	0.040636137
1080	0.600000024	-0.600000024	0.045964528
1081	0.600000024	-0.500000000	0.052176133
1082	0.600000024	-0.400000006	0.059454873
1083	0.600000024	-0.300000012	0.068029769
1084	0.600000024	-0.200000003	0.078185990
1085	0.600000024	-0.100000001	0.090275303
1086	0.600000024	0.000000000	0.104720294
1087	0.600000024	0.100000001	0.121994153
1088	0.600000024	0.200000003	0.142524660
1089	0.600000024	0.300000012	0.166364372
1090	0.600000024	0.400000006	0.192151874
1091	0.600000024	0.500000000	0.214010015
1092	0.600000024	0.600000024	0.215439007
1093	0.600000024	0.699999988	0.184542283
1094	0.600000024	0.800000012	0.143417925
1095	0.600000024	0.899999976	0.107996568
1096	0.600000024	1.000000000	0.080854289
1097	0.600000024	1.100000024	0.060750909
1098	0.600000024	1.200000048	0.045964554
1099	0.600000024	1.299999952	0.035056125
1100	0.600000024	1.399999976	0.026953097
1101	0.600000024	1.500000000	0.020884162
1102	0.600000024	1.600000024	0.016299870
1103	0.600000024	1.700000048	0.012808139
1104	0.600000024	1.799999952	0.010127528
1105	0.600000024	1.899999976	0.008054300
1106	0.600000024	2.000000000	0.006439744
1107	0.699999988	-2.000000000	0.008061835
1108	0.699999988	-1.899999976	0.008853960
1109	0.699999988	-1.799999952	0.009736652
1110	0.699999988	-1.700000048	0.010722227
1111	0.699999988	-1.600000024	0.011825006
1112	0.699999988	-1.500000000	0.013061716
1113	0.699999988	-1.399999976	0.014451978
1114	0.699999988	-1.299999952	0.016018875
1115	0.699999988	-1.200000048	0.017789733
1116	0.699999988	-1.100000024	0.019797048
1117	0.699999988	-1.000000000	0.022079615
1118	0.699999988	-0.899999976	0.024684081
1119	0.699999988	-0.800000012	0.027666796
1120	0.699999988	-0.699999988	0.031096242
1121	0.699999988	-0.600000024	0.035056110
1122	0.699999988	-0.500000000	0.039649446
1123	0.699999988	-0.400000006	0.045003530
1124	0.699999988	-0.300000012	0.051276658
1125	0.699999988	-0.200000003	0.058665980
1126	0.699999988	-0.100000001	0.067416854
1127	0.699999988	0.000000000	0.077832088
1128	0.699999988	0.100000001	0.090275325
1129	0.699999988	0.200000003	0.105154596
1130	0.699999988	0.300000012	0.122839473
1131	0.699999988	0.400000006	0.143379942
1132	0.699999988	0.500000000	0.165619150
1133	0.699999988	0.600000024	0.184542283
1134	0.699999988	0.699999988	0.186048016
1135	0.699999988	0.800000012	0.159877673
1136	0.699999988	0.899999976	0.124770112
1137	0.699999988	1.000000000	0.094363093
1138	0.699999988	1.100000024	0.070943534
1139	0.699999988	1.200000048	0.053513702
1140	0.699999988	1.299999952	0.040636167
1141	0.699999988	1.399999976	0.031096248
1142	0.699999988	1.500000000	0.023982329
1143	0.699999988	1.600000024	0.018635165
1144	0.699999988	1.700000048	0.014582702
1145	0.699999988	1.799999952	0.011486611
1146	0.699999988	1.899999976	0.009102965
1147	0.699999988	2.000000000	0.007254567
1148	0.800000012	-2.000000000	0.006374948
1149	0.800000012	-1.899999976	0.006992430
1150	0.800000012	-1.799999952	0.007679197
1151	0.800000012	-1.700000048	0.008444448
1152	0.800000012	-1.600000024	0.009298848
1153	0.800000012	-1.500000000	0.010254797
1154	0.800000012	-1.399999976	0.011326779
1155	0.800000012	-1.299999952	0.012531776
1156	0.800000012	-1.200000048	0.013889790
1157	0.800000012	-1.100000024	0.015424469
1158	0.800000012	-1.000000000	0.017163914
1159	0.800000012	-0.899999976	0.019141743
1160	0.800000012	-0.800000012	0.021398291
1161	0.800000012	-0.699999988	0.023982335
1162	0.800000012	-0.600000024	0.026953088
1163	0.800000012	-0.500000000	0.030383017
1164	0.800000012	-0.400000006	0.034361161
1165	0.800000012	-0.300000012	0.038997658
1166	0.800000012	-0.200000003	0.044429336
1167	0.800000012	-0.100000001	0.050826732
1168	0.800000012	0.000000000	0.058402009
1169	0.800000012	0.100000001	0.067416869
1170	0.800000012	0.200000003	0.078186028
1171	0.800000012	0.300000012	0.091062628
1172	0.800000012	0.400000006	0.106367655
1173	0.800000012	0.500000000	0.124148600
1174	0.800000012	0.600000024	0.143417925
1175	0.800000012	0.699999988	0.159877673
1176	0.800000012	0.800000012	0.161420986
1177	0.800000012	0.899999976	0.139151052
1178	0.800000012	1.000000000	0.109028235
1179	0.800000012	1.100000024	0.082793444
1180	0.800000012	1.200000048	0.062487487
1181	0.800000012	1.299999952	0.047306310
1182	0.800000012	1.399999976	0.036043067
1183	0.800000012	1.500000000	0.027666811
1184	0.800000012	1.600000024	0.021398291
1185	0.800000012	1.700000048	0.016671007
1186	0.800000012	1.799999952	0.013077410
1187	0.800000012	1.899999976	0.010324094
1188	0.800000012	2.000000000	0.008198783
1189	0.899999976	-2.000000000	0.005070320
1190	0.899999976	-1.899999976	0.005554776
1191	0.899999976	-1.799999952	0.006092615
1192	0.899999976	-1.700000048	0.006690771
1193	0.899999976	-1.600000024	0.007357256
1194	0.899999976	-1.500000000	0.008101343
1195	0.899999976	-1.399999976	0.008933820
1196	0.899999976	-1.299999952	0.009867297
1197	0.899999976	-1.200000048	0.010916539
1198	0.899999976	-1.100000024	0.012098930
1199	0.899999976	-1.000000000	0.013435051
1200	0.899999976	-0.899999976	0.014949348
1201	0.899999976	-0.800000012	0.016671009
1202	0.899999976	-0.699999988	0.018635171
1203	0.899999976	-0.600000024	0.020884162
1204	0.899999976	-0.500000000	0.023469517
1205	0.899999976	-0.400000006	0.026454162
1206	0.899999976	-0.300000012	0.029915499
1207	0.899999976	-0.200000003	0.033949219
1208	0.899999976	-0.100000001	0.038674243
1209	0.899999976	0.000000000	0.044238634
1210	0.899999976	0.100000001	0.050826743
1211	0.899999976	0.200000003	0.058666006
1212	0.899999976	0.300000012	0.068029828
1213	0.899999976	0.400000006	0.079225309
1214	0.899999976	0.500000000	0.092532620
1215	0.899999976	0.600000024	0.107996568
1216	0.899999976	0.699999988	0.124770120
1217	0.899999976	0.800000012	0.139151052
1218	0.899999976	0.899999976	0.140693858
1219	0.899999976	1.000000000	0.121645316
1220	0.899999976	1.100000024	0.095667928
1221	0.899999976	1.200000048	0.072922446
1222	0.899999976	1.299999952	0.055235323
1223	0.899999976	1.399999976	0.041956063
1224	0.899999976	1.500000000	0.032065693
1225	0.899999976	1.600000024	0.024684085
1226	0.899999976	1.700000048	0.019141736
1227	0.899999976	1.799999952	0.014949342
1228	0.899999976	1.899999976	0.011753331
1229	0.899999976	2.000000000	0.009298224
1230	1.000000000	-2.000000000	0.004054920
1231	1.000000000	-1.899999976	0.004437333
1232	1.000000000	-1.799999952	0.004861161
1233	1.000000000	-1.700000048	0.005331675
1234	1.000000000	-1.600000024	0.005854935
1235	1.000000000	-1.500000000	0.006437932
1236	1.000000000	-1.399999976	0.007088787
1237	1.000000000	-1.299999952	0.007816917
1238	1.000000000	-1.200000048	0.008633339
1239	1.000000000	-1.100000024	0.009550961
1240	1.000000000	-1.000000000	0.010584965
1241	1.000000000	-0.899999976	0.011753334
1242	1.000000000	-0.800000012	0.013077411
1243	1.000000000	-0.699999988	0.014582708
1244	1.000000000	-0.600000024	0.016299872
1245	1.000000000	-0.500000000	0.018265923
1246	1.000000000	-0.400000006	0.020525783
1247	1.000000000	-0.300000012	0.023134438
1248	1.000000000	-0.200000003	0.026159450
1249	1.000000000	-0.100000001	0.029684339
1250	1.000000000	0.000000000	0.033812854
1251	1.000000000	0.100000001	0.038674243
1252	1.000000000	0.200000003	0.044429347
1253	1.000000000	0.300000012	0.051276691
1254	1.000000000	0.400000006	0.059454914
1255	1.000000000	0.500000000	0.069232352
1256	1.000000000	0.600000024	0.080854289
1257	1.000000000	0.699999988	0.094363086
1258	1.000000000	0.800000012	0.109028235
1259	1.000000000	0.899999976	0.121645316
1260	1.000000000	1.000000000	0.123158030
1261	1.000000000	1.100000024	0.106780112
1262	1.000000000	1.200000048	0.084267929
1263	1.000000000	1.299999952	0.064457119
1264	1.000000000	1.399999976	0.048985146
1265	1.000000000	1.500000000	0.037323456
1266	1.000000000	1.600000024	0.028606748
1267	1.000000000	1.700000048	0.022079609
1268	1.000000000	1.799999952	0.017163912
1269	1.000000000	1.899999976	0.013435047
1270	1.000000000	2.000000000	0.010584964
1271	1.100000024	-2.000000000	0.003259607
1272	1.100000024	-1.899999976	0.003563196
1273	1.100000024	-1.799999952	0.003899129
1274	1.100000024	-1.700000048	0.004271434
1275	1.100000024	-1.600000024	0.004684729
1276	1.100000024	-1.500000000	0.005144334
1277	1.100000024	-1.399999976	0.005656397
1278	1.100000024	-1.299999952	0.006228025
1279	1.100000024	-1.200000048	0.006867497
1280	1.100000024	-1.100000024	0.007584474
1281	1.100000024	-1.000000000	0.008390271
1282	1.100000024	-0.899999976	0.009298224
1283	1.100000024	-0.800000012	0.010324093
1284	1.100000024	-0.699999988	0.011486614
1285	1.100000024	-0.600000024	0.012808143
1286	1.100000024	-0.500000000	0.014315579
1287	1.100000024	-0.400000006	0.016041344
1288	1.100000024	-0.300000012	0.018024884
1289	1.100000024	-0.200000003	0.020314360
1290	1.100000024	-0.100000001	0.022968998
1291	1.100000024	0.000000000	0.026062014
1292	1.100000024	0.100000001	0.029684337
1293	1.100000024	0.200000003	0.033949222
1294	1.100000024	0.300000012	0.038997669
1295	1.100000024	0.400000006	0.045003541
1296	1.100000024	0.500000000	0.052176166
1297	1.100000024	0.600000024	0.060750909
1298	1.100000024	0.699999988	0.070943542
1299	1.100000024	0.800000012	0.082793444
1300	1.100000024	0.899999976	0.095667928
1301	1.100000024	1.000000000	0.106780112
1302	1.100000024	1.100000024	0.108241878
1303	1.100000024	1.200000048	0.094089463
1304	1.100000024	1.299999952	0.074490353
1305	1.100000024	1.399999976	0.057161666
1306	1.100000024	1.500000000	0.043573756
1307	1.100000024	1.600000024	0.033295088
